w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-26.55+0.1j)	 (4.46102e-05+0j)	 (4.46102e-05+0j)	 (0.00013629+0j)	 (0.00013629+0j)
 (-26.525+0.1j)	 (4.46946e-05+0j)	 (4.46946e-05+0j)	 (0.000137408+0j)	 (0.000137408+0j)
 (-26.5+0.1j)	 (4.47792e-05+0j)	 (4.47792e-05+0j)	 (0.000138527+0j)	 (0.000138527+0j)
 (-26.475+0.1j)	 (4.48641e-05+0j)	 (4.48641e-05+0j)	 (0.000139649+0j)	 (0.000139649+0j)
 (-26.45+0.1j)	 (4.49492e-05+0j)	 (4.49492e-05+0j)	 (0.000140773+0j)	 (0.000140773+0j)
 (-26.425+0.1j)	 (4.50345e-05+0j)	 (4.50345e-05+0j)	 (0.000141898+0j)	 (0.000141898+0j)
 (-26.4+0.1j)	 (4.51201e-05+0j)	 (4.51201e-05+0j)	 (0.000143026+0j)	 (0.000143026+0j)
 (-26.375+0.1j)	 (4.5206e-05+0j)	 (4.5206e-05+0j)	 (0.000144157+0j)	 (0.000144157+0j)
 (-26.35+0.1j)	 (4.52921e-05+0j)	 (4.52921e-05+0j)	 (0.000145289+0j)	 (0.000145289+0j)
 (-26.325+0.1j)	 (4.53784e-05+0j)	 (4.53784e-05+0j)	 (0.000146423+0j)	 (0.000146423+0j)
 (-26.3+0.1j)	 (4.5465e-05+0j)	 (4.5465e-05+0j)	 (0.00014756+0j)	 (0.00014756+0j)
 (-26.275+0.1j)	 (4.55518e-05+0j)	 (4.55518e-05+0j)	 (0.000148699+0j)	 (0.000148699+0j)
 (-26.25+0.1j)	 (4.56389e-05+0j)	 (4.56389e-05+0j)	 (0.00014984+0j)	 (0.00014984+0j)
 (-26.225+0.1j)	 (4.57263e-05+0j)	 (4.57263e-05+0j)	 (0.000150983+0j)	 (0.000150983+0j)
 (-26.2+0.1j)	 (4.58139e-05+0j)	 (4.58139e-05+0j)	 (0.000152128+0j)	 (0.000152128+0j)
 (-26.175+0.1j)	 (4.59017e-05+0j)	 (4.59017e-05+0j)	 (0.000153276+0j)	 (0.000153276+0j)
 (-26.15+0.1j)	 (4.59898e-05+0j)	 (4.59898e-05+0j)	 (0.000154426+0j)	 (0.000154426+0j)
 (-26.125+0.1j)	 (4.60782e-05+0j)	 (4.60782e-05+0j)	 (0.000155577+0j)	 (0.000155577+0j)
 (-26.1+0.1j)	 (4.61668e-05+0j)	 (4.61668e-05+0j)	 (0.000156732+0j)	 (0.000156732+0j)
 (-26.075+0.1j)	 (4.62556e-05+0j)	 (4.62556e-05+0j)	 (0.000157888+0j)	 (0.000157888+0j)
 (-26.05+0.1j)	 (4.63448e-05+0j)	 (4.63448e-05+0j)	 (0.000159047+0j)	 (0.000159047+0j)
 (-26.025+0.1j)	 (4.64342e-05+0j)	 (4.64342e-05+0j)	 (0.000160208+0j)	 (0.000160208+0j)
 (-26+0.1j)	 (4.65238e-05+0j)	 (4.65238e-05+0j)	 (0.000161371+0j)	 (0.000161371+0j)
 (-25.975+0.1j)	 (4.66137e-05+0j)	 (4.66137e-05+0j)	 (0.000162536+0j)	 (0.000162536+0j)
 (-25.95+0.1j)	 (4.67039e-05+0j)	 (4.67039e-05+0j)	 (0.000163704+0j)	 (0.000163704+0j)
 (-25.925+0.1j)	 (4.67943e-05+0j)	 (4.67943e-05+0j)	 (0.000164873+0j)	 (0.000164873+0j)
 (-25.9+0.1j)	 (4.6885e-05+0j)	 (4.6885e-05+0j)	 (0.000166046+0j)	 (0.000166046+0j)
 (-25.875+0.1j)	 (4.6976e-05+0j)	 (4.6976e-05+0j)	 (0.00016722+0j)	 (0.00016722+0j)
 (-25.85+0.1j)	 (4.70672e-05+0j)	 (4.70672e-05+0j)	 (0.000168397+0j)	 (0.000168397+0j)
 (-25.825+0.1j)	 (4.71587e-05+0j)	 (4.71587e-05+0j)	 (0.000169576+0j)	 (0.000169576+0j)
 (-25.8+0.1j)	 (4.72505e-05+0j)	 (4.72505e-05+0j)	 (0.000170757+0j)	 (0.000170757+0j)
 (-25.775+0.1j)	 (4.73425e-05+0j)	 (4.73425e-05+0j)	 (0.00017194+0j)	 (0.00017194+0j)
 (-25.75+0.1j)	 (4.74348e-05+0j)	 (4.74348e-05+0j)	 (0.000173126+0j)	 (0.000173126+0j)
 (-25.725+0.1j)	 (4.75274e-05+0j)	 (4.75274e-05+0j)	 (0.000174314+0j)	 (0.000174314+0j)
 (-25.7+0.1j)	 (4.76203e-05+0j)	 (4.76203e-05+0j)	 (0.000175505+0j)	 (0.000175505+0j)
 (-25.675+0.1j)	 (4.77134e-05+0j)	 (4.77134e-05+0j)	 (0.000176698+0j)	 (0.000176698+0j)
 (-25.65+0.1j)	 (4.78068e-05+0j)	 (4.78068e-05+0j)	 (0.000177893+0j)	 (0.000177893+0j)
 (-25.625+0.1j)	 (4.79005e-05+0j)	 (4.79005e-05+0j)	 (0.00017909+0j)	 (0.00017909+0j)
 (-25.6+0.1j)	 (4.79944e-05+0j)	 (4.79944e-05+0j)	 (0.00018029+0j)	 (0.00018029+0j)
 (-25.575+0.1j)	 (4.80887e-05+0j)	 (4.80887e-05+0j)	 (0.000181493+0j)	 (0.000181493+0j)
 (-25.55+0.1j)	 (4.81832e-05+0j)	 (4.81832e-05+0j)	 (0.000182697+0j)	 (0.000182697+0j)
 (-25.525+0.1j)	 (4.8278e-05+0j)	 (4.8278e-05+0j)	 (0.000183904+0j)	 (0.000183904+0j)
 (-25.5+0.1j)	 (4.83731e-05+0j)	 (4.83731e-05+0j)	 (0.000185113+0j)	 (0.000185113+0j)
 (-25.475+0.1j)	 (4.84684e-05+0j)	 (4.84684e-05+0j)	 (0.000186325+0j)	 (0.000186325+0j)
 (-25.45+0.1j)	 (4.85641e-05+0j)	 (4.85641e-05+0j)	 (0.000187539+0j)	 (0.000187539+0j)
 (-25.425+0.1j)	 (4.866e-05+0j)	 (4.866e-05+0j)	 (0.000188756+0j)	 (0.000188756+0j)
 (-25.4+0.1j)	 (4.87562e-05+0j)	 (4.87562e-05+0j)	 (0.000189975+0j)	 (0.000189975+0j)
 (-25.375+0.1j)	 (4.88527e-05+0j)	 (4.88527e-05+0j)	 (0.000191196+0j)	 (0.000191196+0j)
 (-25.35+0.1j)	 (4.89495e-05+0j)	 (4.89495e-05+0j)	 (0.00019242+0j)	 (0.00019242+0j)
 (-25.325+0.1j)	 (4.90466e-05+0j)	 (4.90466e-05+0j)	 (0.000193646+0j)	 (0.000193646+0j)
 (-25.3+0.1j)	 (4.9144e-05+0j)	 (4.9144e-05+0j)	 (0.000194874+0j)	 (0.000194874+0j)
 (-25.275+0.1j)	 (4.92416e-05+0j)	 (4.92416e-05+0j)	 (0.000196105+0j)	 (0.000196105+0j)
 (-25.25+0.1j)	 (4.93396e-05+0j)	 (4.93396e-05+0j)	 (0.000197339+0j)	 (0.000197339+0j)
 (-25.225+0.1j)	 (4.94378e-05+0j)	 (4.94378e-05+0j)	 (0.000198575+0j)	 (0.000198575+0j)
 (-25.2+0.1j)	 (4.95364e-05+0j)	 (4.95364e-05+0j)	 (0.000199813+0j)	 (0.000199813+0j)
 (-25.175+0.1j)	 (4.96352e-05+0j)	 (4.96352e-05+0j)	 (0.000201054+0j)	 (0.000201054+0j)
 (-25.15+0.1j)	 (4.97344e-05+0j)	 (4.97344e-05+0j)	 (0.000202298+0j)	 (0.000202298+0j)
 (-25.125+0.1j)	 (4.98338e-05+0j)	 (4.98338e-05+0j)	 (0.000203543+0j)	 (0.000203543+0j)
 (-25.1+0.1j)	 (4.99336e-05+0j)	 (4.99336e-05+0j)	 (0.000204792+0j)	 (0.000204792+0j)
 (-25.075+0.1j)	 (5.00336e-05+0j)	 (5.00336e-05+0j)	 (0.000206043+0j)	 (0.000206043+0j)
 (-25.05+0.1j)	 (5.0134e-05+0j)	 (5.0134e-05+0j)	 (0.000207296+0j)	 (0.000207296+0j)
 (-25.025+0.1j)	 (5.02346e-05+0j)	 (5.02346e-05+0j)	 (0.000208552+0j)	 (0.000208552+0j)
 (-25+0.1j)	 (5.03356e-05+0j)	 (5.03356e-05+0j)	 (0.00020981+0j)	 (0.00020981+0j)
 (-24.975+0.1j)	 (5.04368e-05+0j)	 (5.04368e-05+0j)	 (0.000211071+0j)	 (0.000211071+0j)
 (-24.95+0.1j)	 (5.05384e-05+0j)	 (5.05384e-05+0j)	 (0.000212335+0j)	 (0.000212335+0j)
 (-24.925+0.1j)	 (5.06403e-05+0j)	 (5.06403e-05+0j)	 (0.000213601+0j)	 (0.000213601+0j)
 (-24.9+0.1j)	 (5.07425e-05+0j)	 (5.07425e-05+0j)	 (0.000214869+0j)	 (0.000214869+0j)
 (-24.875+0.1j)	 (5.0845e-05+0j)	 (5.0845e-05+0j)	 (0.00021614+0j)	 (0.00021614+0j)
 (-24.85+0.1j)	 (5.09478e-05+0j)	 (5.09478e-05+0j)	 (0.000217414+0j)	 (0.000217414+0j)
