w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-26.13+0.12j)	 (4.69995e-05+0j)	 (4.69995e-05+0j)	 (0.000159765+0j)	 (0.000159765+0j)
 (-26.1+0.12j)	 (4.71016e-05+0j)	 (4.71016e-05+0j)	 (0.000161178+0j)	 (0.000161178+0j)
 (-26.07+0.12j)	 (4.72041e-05+0j)	 (4.72041e-05+0j)	 (0.000162594+0j)	 (0.000162594+0j)
 (-26.04+0.12j)	 (4.7307e-05+0j)	 (4.7307e-05+0j)	 (0.000164013+0j)	 (0.000164013+0j)
 (-26.01+0.12j)	 (4.74101e-05+0j)	 (4.74101e-05+0j)	 (0.000165435+0j)	 (0.000165435+0j)
 (-25.98+0.12j)	 (4.75136e-05+0j)	 (4.75136e-05+0j)	 (0.000166861+0j)	 (0.000166861+0j)
 (-25.95+0.12j)	 (4.76175e-05+0j)	 (4.76175e-05+0j)	 (0.000168289+0j)	 (0.000168289+0j)
 (-25.92+0.12j)	 (4.77217e-05+0j)	 (4.77217e-05+0j)	 (0.000169721+0j)	 (0.000169721+0j)
 (-25.89+0.12j)	 (4.78263e-05+0j)	 (4.78263e-05+0j)	 (0.000171156+0j)	 (0.000171156+0j)
 (-25.86+0.12j)	 (4.79312e-05+0j)	 (4.79312e-05+0j)	 (0.000172594+0j)	 (0.000172594+0j)
 (-25.83+0.12j)	 (4.80364e-05+0j)	 (4.80364e-05+0j)	 (0.000174035+0j)	 (0.000174035+0j)
 (-25.8+0.12j)	 (4.8142e-05+0j)	 (4.8142e-05+0j)	 (0.000175479+0j)	 (0.000175479+0j)
 (-25.77+0.12j)	 (4.8248e-05+0j)	 (4.8248e-05+0j)	 (0.000176926+0j)	 (0.000176926+0j)
 (-25.74+0.12j)	 (4.83543e-05+0j)	 (4.83543e-05+0j)	 (0.000178377+0j)	 (0.000178377+0j)
 (-25.71+0.12j)	 (4.8461e-05+0j)	 (4.8461e-05+0j)	 (0.000179831+0j)	 (0.000179831+0j)
 (-25.68+0.12j)	 (4.85681e-05+0j)	 (4.85681e-05+0j)	 (0.000181288+0j)	 (0.000181288+0j)
 (-25.65+0.12j)	 (4.86755e-05+0j)	 (4.86755e-05+0j)	 (0.000182748+0j)	 (0.000182748+0j)
 (-25.62+0.12j)	 (4.87832e-05+0j)	 (4.87832e-05+0j)	 (0.000184212+0j)	 (0.000184212+0j)
 (-25.59+0.12j)	 (4.88914e-05+0j)	 (4.88914e-05+0j)	 (0.000185678+0j)	 (0.000185678+0j)
 (-25.56+0.12j)	 (4.89999e-05+0j)	 (4.89999e-05+0j)	 (0.000187148+0j)	 (0.000187148+0j)
 (-25.53+0.12j)	 (4.91087e-05+0j)	 (4.91087e-05+0j)	 (0.000188622+0j)	 (0.000188622+0j)
 (-25.5+0.12j)	 (4.9218e-05+0j)	 (4.9218e-05+0j)	 (0.000190098+0j)	 (0.000190098+0j)
 (-25.47+0.12j)	 (4.93276e-05+0j)	 (4.93276e-05+0j)	 (0.000191578+0j)	 (0.000191578+0j)
 (-25.44+0.12j)	 (4.94376e-05+0j)	 (4.94376e-05+0j)	 (0.000193061+0j)	 (0.000193061+0j)
 (-25.41+0.12j)	 (4.95479e-05+0j)	 (4.95479e-05+0j)	 (0.000194548+0j)	 (0.000194548+0j)
 (-25.38+0.12j)	 (4.96587e-05+0j)	 (4.96587e-05+0j)	 (0.000196037+0j)	 (0.000196037+0j)
 (-25.35+0.12j)	 (4.97698e-05+0j)	 (4.97698e-05+0j)	 (0.00019753+0j)	 (0.00019753+0j)
 (-25.32+0.12j)	 (4.98813e-05+0j)	 (4.98813e-05+0j)	 (0.000199027+0j)	 (0.000199027+0j)
 (-25.29+0.12j)	 (4.99932e-05+0j)	 (4.99932e-05+0j)	 (0.000200527+0j)	 (0.000200527+0j)
 (-25.26+0.12j)	 (5.01054e-05+0j)	 (5.01054e-05+0j)	 (0.00020203+0j)	 (0.00020203+0j)
 (-25.23+0.12j)	 (5.02181e-05+0j)	 (5.02181e-05+0j)	 (0.000203536+0j)	 (0.000203536+0j)
 (-25.2+0.12j)	 (5.03311e-05+0j)	 (5.03311e-05+0j)	 (0.000205046+0j)	 (0.000205046+0j)
 (-25.17+0.12j)	 (5.04445e-05+0j)	 (5.04445e-05+0j)	 (0.00020656+0j)	 (0.00020656+0j)
 (-25.14+0.12j)	 (5.05584e-05+0j)	 (5.05584e-05+0j)	 (0.000208076+0j)	 (0.000208076+0j)
 (-25.11+0.12j)	 (5.06726e-05+0j)	 (5.06726e-05+0j)	 (0.000209597+0j)	 (0.000209597+0j)
 (-25.08+0.12j)	 (5.07872e-05+0j)	 (5.07872e-05+0j)	 (0.00021112+0j)	 (0.00021112+0j)
 (-25.05+0.12j)	 (5.09022e-05+0j)	 (5.09022e-05+0j)	 (0.000212647+0j)	 (0.000212647+0j)
 (-25.02+0.12j)	 (5.10176e-05+0j)	 (5.10176e-05+0j)	 (0.000214178+0j)	 (0.000214178+0j)
 (-24.99+0.12j)	 (5.11334e-05+0j)	 (5.11334e-05+0j)	 (0.000215712+0j)	 (0.000215712+0j)
 (-24.96+0.12j)	 (5.12496e-05+0j)	 (5.12496e-05+0j)	 (0.000217249+0j)	 (0.000217249+0j)
 (-24.93+0.12j)	 (5.13662e-05+0j)	 (5.13662e-05+0j)	 (0.00021879+0j)	 (0.00021879+0j)
 (-24.9+0.12j)	 (5.14832e-05+0j)	 (5.14832e-05+0j)	 (0.000220335+0j)	 (0.000220335+0j)
 (-24.87+0.12j)	 (5.16006e-05+0j)	 (5.16006e-05+0j)	 (0.000221883+0j)	 (0.000221883+0j)
 (-24.84+0.12j)	 (5.17185e-05+0j)	 (5.17185e-05+0j)	 (0.000223434+0j)	 (0.000223434+0j)
 (-24.81+0.12j)	 (5.18367e-05+0j)	 (5.18367e-05+0j)	 (0.000224989+0j)	 (0.000224989+0j)
 (-24.78+0.12j)	 (5.19554e-05+0j)	 (5.19554e-05+0j)	 (0.000226548+0j)	 (0.000226548+0j)
 (-24.75+0.12j)	 (5.20745e-05+0j)	 (5.20745e-05+0j)	 (0.00022811+0j)	 (0.00022811+0j)
 (-24.72+0.12j)	 (5.2194e-05+0j)	 (5.2194e-05+0j)	 (0.000229676+0j)	 (0.000229676+0j)
 (-24.69+0.12j)	 (5.23139e-05+0j)	 (5.23139e-05+0j)	 (0.000231246+0j)	 (0.000231246+0j)
