w	up_1	down_1	cumul_up_1	cumul_down_1	
 (-27.2+0.1j)	 (4.37902e-05+0j)	 (4.37902e-05+0j)	 (0.000111093+0j)	 (0.000111093+0j)
 (-27.175+0.1j)	 (4.38722e-05+0j)	 (4.38722e-05+0j)	 (0.000112189+0j)	 (0.000112189+0j)
 (-27.15+0.1j)	 (4.39545e-05+0j)	 (4.39545e-05+0j)	 (0.000113288+0j)	 (0.000113288+0j)
 (-27.125+0.1j)	 (4.4037e-05+0j)	 (4.4037e-05+0j)	 (0.000114389+0j)	 (0.000114389+0j)
 (-27.1+0.1j)	 (4.41197e-05+0j)	 (4.41197e-05+0j)	 (0.000115492+0j)	 (0.000115492+0j)
 (-27.075+0.1j)	 (4.42026e-05+0j)	 (4.42026e-05+0j)	 (0.000116597+0j)	 (0.000116597+0j)
 (-27.05+0.1j)	 (4.42858e-05+0j)	 (4.42858e-05+0j)	 (0.000117704+0j)	 (0.000117704+0j)
 (-27.025+0.1j)	 (4.43692e-05+0j)	 (4.43692e-05+0j)	 (0.000118814+0j)	 (0.000118814+0j)
 (-27+0.1j)	 (4.44529e-05+0j)	 (4.44529e-05+0j)	 (0.000119925+0j)	 (0.000119925+0j)
 (-26.975+0.1j)	 (4.45368e-05+0j)	 (4.45368e-05+0j)	 (0.000121038+0j)	 (0.000121038+0j)
 (-26.95+0.1j)	 (4.46209e-05+0j)	 (4.46209e-05+0j)	 (0.000122154+0j)	 (0.000122154+0j)
 (-26.925+0.1j)	 (4.47053e-05+0j)	 (4.47053e-05+0j)	 (0.000123272+0j)	 (0.000123272+0j)
 (-26.9+0.1j)	 (4.47899e-05+0j)	 (4.47899e-05+0j)	 (0.000124391+0j)	 (0.000124391+0j)
 (-26.875+0.1j)	 (4.48748e-05+0j)	 (4.48748e-05+0j)	 (0.000125513+0j)	 (0.000125513+0j)
 (-26.85+0.1j)	 (4.49598e-05+0j)	 (4.49598e-05+0j)	 (0.000126637+0j)	 (0.000126637+0j)
 (-26.825+0.1j)	 (4.50452e-05+0j)	 (4.50452e-05+0j)	 (0.000127763+0j)	 (0.000127763+0j)
